action_TFC,action_TFU,action_TNC,action_greedy,action_DFC,action_DFU,action_DNC,action_DNU,action_retreat
-1.65,1.35,0.0,0.0,1.5,0.0,5.7110625,-1.65,0.0
-12.25523018842803,10.793814708723115,7.079455763144532,3.5718238202463013,25.03199501497157,52.77899042305365,23.71019300720022,1.1617281748214108,-5.5549307279501505
-14.958057825451633,50.68747811042333,-30.926623538556058,46.57993789855543,13.996172799112792,81.066486167987,11.515133046598468,15.034511555471447,26.646311607135598
-7.667045112941631,58.640414300880096,-28.52662353855606,113.54717432859613,28.748504777109247,139.14648132284566,19.2121824019598,76.93682823500738,39.266676129737476
7.990558329773914,82.65882516009887,2.61734473511038,145.0909079135303,34.16828240917555,176.3908222465546,44.12245607201646,102.93569993319198,46.30287601354645
50.18389206656892,134.87994054713056,-6.46396817248906,179.27274733727546,88.95725603777392,223.7004135600517,121.54283229088662,84.5039347273867,51.20964158572703
48.75690993283732,204.3021008065022,11.57250008776903,188.41393477500026,97.38967546398956,229.02895311223523,109.89076749425121,124.95165649498837,96.0892118140581
55.75706589238536,183.04616905626676,29.862974809170744,230.12088449991037,105.48387644536277,242.14041507776557,137.82046984849165,189.11541945925438,98.92843131566377
60.77267462323343,212.3590981858985,50.08423613255344,268.29407434368716,151.71062909870955,237.0849231062479,140.82046984849165,198.87497238065353,149.77259552538976
88.87194569839747,223.66110114083463,53.5794442504951,274.9692751477982,174.51698699937782,255.59912939397145,148.34606110078286,196.922997466647,140.80259210588937
58.90813018546584,225.4898467524968,69.09569172127796,298.77986906090104,184.37953864042987,273.5388123359924,200.190596349173,213.95765441997298,150.22489705061304
62.68945893137249,226.15890955226857,85.55789217618585,287.682441550067,216.12549540503284,286.7566952490752,195.4216536129715,228.36705002563343,145.04855080904025
69.25594380856404,251.92596134073065,85.96467034148932,320.0621155119575,240.90966426667666,292.20335306481456,191.84258418873497,232.6665799529888,155.30524471621317
81.15194456959847,276.4562685755802,112.6573846089938,349.9174544388495,258.22477336930245,319.17502173501634,208.97709708857104,240.67782048467123,137.38781820305002
81.15194456959847,308.7552338883213,112.32188775786469,364.5388739421636,291.94389006142785,324.27522861629694,234.19394396897715,249.8961292522567,169.36843898668297
94.81424401918349,364.36716111259517,125.73103583847283,390.11500451364185,305.52285445703853,328.38830964121473,224.16714256769325,300.0152981752595,171.9114588539317
77.37574433189671,368.03098787435516,105.0867401085636,428.71118416417846,336.09016223974544,333.5726410508456,224.63147898231455,296.42435481386156,202.93460548884488
94.71535182117779,377.14867025256194,103.32062949910268,464.2668524277739,314.9496584936129,333.3832440015127,243.4522700710201,335.0827172020877,173.69627119979108
96.87801838903283,387.1336842063097,157.46126375002558,497.8422549401264,325.40967334496287,351.10197009539434,243.48804593003166,355.50962571542476,190.67904890133144
110.21545377930707,366.9512075827407,184.12975659964565,511.1620574625416,337.76757216625117,348.80905850951444,269.56618164510866,360.3989382766916,192.89340774147513
110.60933661953345,404.0922814044847,164.48083128724568,532.3432427166788,360.66402131556583,348.6725066059489,258.98214913126367,340.6155642193803,191.18797635190737
94.7900964223357,398.0706321750907,167.47090687872821,542.7384040986218,343.32851767546407,356.2203548190904,274.5008590343383,329.20797792009034,194.27773008696374
156.21317621382056,395.0561376863345,192.38574993927315,537.0827521907586,375.7199132379818,338.316158498968,302.47197145689836,349.7561569735956,251.62995249212926
154.17639498354413,416.09589583779274,183.53157246977574,524.0702497860432,385.12780961169057,345.43735678676524,328.4710520457156,342.91624822703557,226.91356182458452
158.64844683016895,426.62426389899656,175.5494815084113,561.5787442138466,388.92970509235283,343.09618476230946,305.5961725011933,323.81215984154517,235.41695993500207
166.57278348314793,419.7645570514445,176.42784187134328,567.3937845847481,421.7057275533867,369.19135911278937,309.42249460691244,331.35475834947954,232.15960952607978
186.13125139316256,447.7820535049273,194.52239919993747,578.3718243130108,412.71445130324025,419.35068560024115,312.8067037722378,340.33168099117177,236.8827899753033
178.1516269148848,464.19058958478746,176.13957062695067,556.9437700845128,423.05652259015096,455.9267948735765,322.02705443640923,357.75726602190286,259.7402589525213
179.3831459227407,478.90348028021276,175.99671891986083,605.2221471626617,452.94617141459685,496.1651451088807,317.7104741689212,395.0829254760723,250.74846245340268
192.87502301204918,491.56221788736025,212.2133049826934,620.3284054870658,430.6629317273018,563.6986653186091,316.11509672264754,426.8171540761205,264.3248282627548
197.35319653354273,527.8977012389506,203.07116102360703,627.1375451051409,466.2263305038057,576.8629747772499,341.87779423748907,427.79996512359435,289.18920427413445
212.5514645805279,537.8137135964668,232.52658853161842,611.4637287611281,460.88487742402947,584.6127396194586,347.37496255834947,465.7938177788247,299.68312312247747
224.59313233228113,554.0039198361668,209.29314763929088,617.3942039322869,466.76429859527207,575.0593000454537,359.49863420150155,475.89094610141177,329.5669419114839
274.52720095638557,526.7178717974124,232.12009824290487,647.5449539073556,470.11483136863717,585.4061940751259,398.0265831306357,460.4287150866741,332.85193833162435
256.71120944562455,513.4026176280254,223.24723524268373,606.7424889264273,486.41173323553244,626.5490104718756,443.8149246460604,500.7411793516709,334.0530923770207
245.88691421992195,522.6209557300401,249.81885627741926,644.882368749181,513.3516977341307,601.6518646315249,497.2305972119241,521.6019558950607,341.2772653815699
247.78032380794508,568.4673931526252,233.42712156776565,683.4437047689473,542.0792865682467,642.6308917626839,517.5915117862445,506.7322410907228,366.7713824253192
233.00707364472453,629.3186088121967,254.44321025495464,669.5639186722572,543.8692062383277,627.5878250900828,529.0016691623418,505.1336503819331,340.84309239290826
222.24250736387341,596.7155212207572,263.45212671240307,676.1830674429257,554.8587869114325,658.3609641092611,530.29025127517,528.826549480697,348.6921276597157
214.39014093540933,539.8879181353338,268.09877244980675,722.2903929238153,566.9285195821498,680.3880834077661,531.9026791305595,520.4527094915186,386.241215563164
207.38854085029897,574.149480021683,274.168466112993,757.528199494185,534.8344062189326,652.5207517901368,526.3737449744035,533.4775902936569,396.4241957427671
205.4601324181406,605.0774657626295,273.23739154556273,734.3137910167205,536.0451602968378,633.5655722092915,527.436756907307,501.98469069760745,391.0561847379123
214.76469633597114,643.6421058047808,277.3228974327628,728.686444932114,547.771270056749,639.02320667448,552.2786185634925,513.9680666148805,372.4008435453638
214.43900855792182,668.8742564798622,267.91797238097615,746.0819882850997,557.2707885148905,654.3726542411033,553.8992996131005,517.4133876971133,368.84106412764834
222.43632383944558,636.8726817806646,266.8598992957738,737.5919959158196,570.2183537668949,683.626161145375,586.2101636166022,528.1125083563836,390.3192779544665
222.2720835790784,642.851899526119,266.4558041848282,794.668349082331,602.9472017323793,668.1166842581393,584.0928424041118,527.5179261514604,380.1793147267163
227.71054005780252,656.3814564275526,257.2854648055056,836.9104044600047,591.3845094227688,692.6021725681846,573.151780728822,539.5298816161304,390.59143263399517
230.6020359773923,669.9526753521598,282.07459298456877,831.0580420354524,594.1216665491125,683.5361531046212,632.4429443122979,554.2381313996495,394.71523586535335
247.66329502955875,675.4902180044796,286.0366204254282,846.5701682291718,612.2082400218238,702.9928966143923,624.9800460060375,517.929580386501,400.85832919871854
253.23947955263912,664.9124954583401,281.67354890078826,829.3028533057625,628.6204861058923,684.5285264473478,638.9535627998462,527.6572747115996,405.11001514767105
264.2124476909769,677.2718916614745,282.76282031288315,770.756567754008,631.5052571517153,702.9929326879005,634.7095063699383,516.4494809656333,431.23539701870027
