,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
6C0F0F,2.5740000000000003,0.0,0.0,0.0
0AF00F,0.0,0.0,0.0,1.8
F00F0F,-0.08352300000000024,0.05286559124149564,2.772707692915599,-1.2570000000000001
C30F0F,0.0,0.0,1.0118699999999998,0.0
0FFFF0,0.0,0.0,0.0,0.30000000000000004
F00FFF,-0.8730000000000001,0.0,0.0,0.6000000000000001
F00FF0,0.0,-1.2000000000000002,0.0,0.0
0FF00F,5.348236588791412,0.2842427188297717,0.0,0.1704449649723995
C3FF0F,0.0,0.0,0.0,1.5
C3FFFF,-0.6285863076375962,0.0,0.0,0.0
F0AB0F,0.0,-0.3059999999999998,0.0,0.0
FFF00F,0.8799841768830188,0.0,0.0,-1.038813
F0F00F,0.0,-0.9,0.0,0.0
0F0FF0,0.0,0.16512930000000003,0.0,0.0
terminal,0.0,0.0,0.0,0.0
F0FF0F,0.0,0.0,0.0,2.380464200026048
F0FFF0,0.0,0.0,0.6000000000000001,0.0
0F0FC3,0.0,0.0,-1.5,0.0
0FAB0F,0.0,-0.30000000000000004,0.0,0.0
FFF0F0,0.0,0.0,2.4000000000000004,0.0
F0460F,1.809443351141885,0.0,0.0,0.0
